"AIRLINE_ID","CARRIER","CARRIER_ENTITY","CARRIER_NAME","UNIQUE_CARRIER","UNIQUE_CARRIER_ENTITY","UNIQUE_CARRIER_NAME","WAC","CARRIER_GROUP","CARRIER_GROUP_NEW","REGION","START_DATE_SOURCE","THRU_DATE_SOURCE",
19999,"SOP","30766","South Pacific Island Airway","SOP","30766","South Pacific Island Airway",10,1,6,"Domestic",1987-10-01,1987-12-31,
19999,"SOP","30766","South Pacific Island Airway","SOP","30766","South Pacific Island Airway",10,1,6,"Domestic",1960-01-01,1981-06-30,
19999,"HK","16715","South Pacific Island Airway","SOP","16715","South Pacific Island Airway",10,1,1,"Pacific",1981-07-01,1987-09-30,
20000,"HK","9484D","Time Air Sweden Ab","HK","9484D","Time Air Sweden Ab",484,0,0,"International",1992-10-01,1993-02-28,
20001,"TGQ","9127D","Tranps Aereos Guatemaltecos","TGQ","9127D","Tranps Aereos Guatemaltecos",127,0,0,"International",1992-12-01,1994-03-31,
20002,"KN","06695","Morris Air Corporation","KN","06695","Morris Air Corporation",10,2,2,"Domestic",1992-12-01,1994-10-31,
20002,"KN","16695","Morris Air Corporation","KN","16695","Morris Air Corporation",10,2,2,"International",1992-12-01,1994-10-31,
20003,"LZ","9411B","Balkan Bulgarian Airlines","LZ","9411B","Balkan Bulgarian Airlines",411,0,0,"International",1992-12-01,1999-01-31,
20004,"BR","9493G","Cal Air International Ltd.","BR (1)","9493G","Cal Air International Ltd.",493,0,0,"International",1981-07-01,1992-11-30,
20005,"BR","9781B","Eva Airways Corporation","BR","9781B","Eva Airways Corporation",781,0,0,"International",1992-12-01,,
20006,"CPQ","06159","Capitol Air Express Inc.","CPQ","06159","Capitol Air Express Inc.",10,1,1,"System",1993-01-01,1994-12-31,
20006,"CPQ","06160","Capitol Air Express Inc.","CPQ","06160","Capitol Air Express Inc.",10,1,1,"Domestic",1993-02-01,1994-12-31,
20006,"CPQ","16160","Capitol Air Express Inc.","CPQ","16160","Capitol Air Express Inc.",10,1,1,"International",1993-02-01,1994-12-31,
20008,"RMV","38229","Ram Aviation","RMV","38229","Ram Aviation",10,1,6,"Domestic",1993-03-01,1993-12-31,
20009,"ECL","38231","Eclipse Airlines","ECL","38231","Eclipse Airlines",10,1,6,"Domestic",1993-03-01,1995-12-31,
20010,"CLQ","9327G","Aero Transcolombiana","CLQ","9327G","Aero Transcolombiana",327,0,0,"International",1993-03-01,2000-08-31,
20011,"ASN","38232","Air Casino","ASN","38232","Air Casino",10,1,6,"Domestic",1993-03-01,2002-09-30,
20012,"EXP","38230","Express Airlines II","EXP","38230","Express Airlines II",10,1,6,"Domestic",1993-03-01,2002-09-30,
20013,"RDR","38227","Rader Aviation","RDR","38227","Rader Aviation",10,1,6,"Domestic",1993-03-01,2002-09-30,
20014,"ECQ","06892","Trans American Charter","ECQ","06892","Trans American Charter",10,1,1,"System",1993-04-01,1995-09-30,
20014,"ECQ","06893","Trans American Charter","ECQ","06893","Trans American Charter",10,1,1,"Domestic",1993-04-01,1995-09-30,
20014,"ECQ","16893","Trans American Charter","ECQ","16893","Trans American Charter",10,1,1,"International",1993-04-01,1995-09-30,
20015,"EXQ","9368D","Export Air Del Peru S.A.","EXQ","9368D","Export Air Del Peru S.A.",368,0,0,"International",1993-04-01,1998-12-31,
20016,"LGQ","9148L","Lineas Aereas Allegro","LGQ","9148L","Lineas Aereas Allegro",148,0,0,"International",1993-04-01,2003-11-30,
20018,"V5","9388L","J.D.Valenciana De Aviation","V5","9388L","J.D.Valenciana De Aviation",388,0,0,"International",1993-05-01,1993-12-31,
19876,"HRG","38165","Heritage Airlines","HRG","38165","Heritage Airlines",10,1,6,"Domestic",1989-09-01,1990-12-31,
20019,"PJQ","06761","Private Jet Expeditions","5J","06761","Private Jet Expeditions",10,2,2,"System",1989-09-01,1992-12-31,
20019,"PJQ","06762","Private Jet Expeditions","5J","06762","Private Jet Expeditions",10,2,2,"Domestic",1989-09-01,1993-04-30,
20019,"PJQ","16762","Private Jet Expeditions","5J","16762","Private Jet Expeditions",10,2,2,"International",1989-09-01,1993-04-30,
20019,"5J","06762","Private Jet Expeditions","5J","06762","Private Jet Expeditions",10,2,2,"Domestic",1993-05-01,1995-03-31,
20019,"5J","16762","Private Jet Expeditions","5J","16762","Private Jet Expeditions",10,2,2,"International",1993-05-01,1995-03-31,
20020,"V9","06279","Eagle Airlines","V9","06279","Eagle Airlines",10,1,1,"System",1993-05-01,1995-05-31,
20020,"V9","06280","Eagle Airlines","V9","06280","Eagle Airlines",10,1,1,"Domestic",1993-05-01,1995-05-31,
20020,"V9","16270","Eagle Airlines","V9","16270","Eagle Airlines",10,1,1,"International",1993-05-01,1995-05-31,
20021,"ECA","37758","Eagle Airlines","ECA","37758","Eagle Airlines (1)",10,1,6,"Domestic",1960-01-01,1991-12-31,
20022,"LZQ","9493O","Leisure International Airways Ltd.","LZQ","9493O","Leisure International Airways Ltd.",493,0,0,"International",1993-05-01,1996-12-31,
20023,"MA","9437A","Malev Hungarian Airlines","MA","9437A","Malev Hungarian Airlines",437,0,0,"International",1993-05-01,,
20024,"SMQ","9148K","Serv. Aerolineas Mexicanas","SMQ","9148K","Serv. Aerolineas Mexicanas",148,0,0,"International",1993-06-01,1996-05-31,
20025,"LSQ","9327H","Lineas Aereas Suramerican","LSQ","9327H","Lineas Aereas Suramerican",327,0,0,"International",1993-06-01,2002-09-30,
20026,"OMQ","9148M","Quassar De Mexico","OMQ","9148M","Quassar De Mexico",148,0,0,"International",1993-07-01,1995-02-28,
20027,"OB","9482D","Oasis International Airlines S.A.","OB","9482D","Oasis International Airlines S.A.",482,0,0,"International",1993-07-01,1996-11-30,
20028,"G3","9224A","Aerochago S.A.","G3","9224A","Aerochago S.A.",224,0,0,"International",1993-07-01,2000-05-31,
20028,"CGQ","9224A","Aerochago S.A.","G3","9224A","Aerochago S.A.",224,0,0,"International",1985-01-01,1993-06-30,
20029,"TEQ","9148F","Transp. Aereos Ejecutivos","GD","9148F","Transp. Aereos Ejecutivos",148,0,0,"International",1990-01-01,1993-06-30,
20029,"GD","9148F","Transp. Aereos Ejecutivos","GD","9148F","Transp. Aereos Ejecutivos",148,0,0,"International",1993-07-01,2001-08-31,
20030,"UYQ","9385D","Aerolineas Uruguayas S.A.","UYQ","9385D","Aerolineas Uruguayas S.A.",385,0,0,"International",1993-07-01,2002-05-31,
20031,"PE","06750","People Express Airlines Inc.","PE (1)","06750","People Express Airlines Inc.",10,3,3,"Domestic",1981-04-01,1986-12-31,
20031,"PE","16670","People Express Airlines Inc.","PE (1)","16670","People Express Airlines Inc.",10,3,3,"Atlantic",1983-06-01,1986-12-31,
20032,"PE","9450B","Air Europe S.P.A.","PE","9450B","Air Europe S.P.A.",450,0,0,"International",1993-08-01,2001-12-31,
20033,"U2","06908","UFS Inc.","U2","06908","UFS Inc.",10,1,1,"Domestic",1993-09-01,2000-12-31,
20034,"PIQ","9162A","Pacific International Airlines","PIQ","9162A","Pacific International Airlines",162,0,0,"International",1993-09-01,2001-08-31,
20035,"AFE","38236","Air Florida Express","AFE","38236","Air Florida Express",10,1,6,"Domestic",1993-09-01,2002-09-30,
20036,"AFG","38234","American Flight Group","AFG","38234","American Flight Group",10,1,6,"Domestic",1993-09-01,2002-09-30,
20037,"AVL","38238","Aviation Sales","AVL","38238","Aviation Sales",10,1,6,"Domestic",1993-09-01,2002-09-30,
20038,"BUH","38242","Business Helicopters","BUH","38242","Business Helicopters",10,1,6,"Domestic",1993-09-01,2002-09-30,
20039,"FRS","38237","Four Star Aviation","FRS","38237","Four Star Aviation",10,1,6,"Domestic",1993-09-01,2002-09-30,
20040,"SKJ","38233","Sky-Jet","SKJ","38233","Sky-Jet",10,1,6,"Domestic",1993-09-01,2002-09-30,
20041,"SLR","38239","Salair","SLR","38239","Salair",10,1,6,"Domestic",1993-09-01,2002-09-30,
20042,"SAQ","09786","Southern Air Transport Inc.","SAQ","09786","Southern Air Transport Inc.",10,2,2,"Domestic",1980-05-01,1998-09-30,
20042,"SAQ","19765","Southern Air Transport Inc.","SAQ","19765","Southern Air Transport Inc.",10,2,2,"International",1980-04-01,1993-09-30,
20042,"SAQ","19767","Southern Air Transport Inc.","SAQ","19767","Southern Air Transport Inc.",10,2,2,"Pacific",1993-10-01,1998-09-30,
20043,"6U","9488A","Air Ukraine","6U","9488A","Air Ukraine",488,0,0,"International",1993-11-01,,
20044,"7M","9148O","Aeromonterrey S.A.","7M","9148O","Aeromonterrey S.A.",148,0,0,"International",1993-12-01,1994-11-30,
20045,"BG","9703A","Biman Bangladesh Airlines","BG","9703A","Biman Bangladesh Airlines",703,0,0,"International",1993-12-01,,
20046,"ZW","06024","Air Wisconsin Airlines Corp","ZW","06024","Air Wisconsin Airlines Corp",10,2,2,"Domestic",1994-01-01,,
20046,"ZW","06020","Air Wisconsin Inc.","ZW","06020","Air Wisconsin Airlines Corp",10,2,2,"Domestic",1979-01-01,1993-12-31,
20046,"WIS","30124","Air Wisconsin Inc.","ZW","30124","Air Wisconsin Airlines Corp",10,1,6,"Domestic",1960-01-01,1978-12-31,
20047,"CRB","38246","Caribair","CRB","38246","Caribair",10,1,6,"Domestic",1994-03-01,2002-09-30,
20048,"GRA","38243","Gorda Aero Service","GRA","38243","Gorda Aero Service",10,1,6,"Domestic",1994-03-01,2002-09-30,
20049,"WA","01930","Western Air Lines Inc.","WA (1)","01930","Western Air Lines Inc.",10,3,3,"Domestic",1960-01-01,1987-03-31,
20049,"WA","10930","Western Air Lines Inc.","WA (1)","10930","Western Air Lines Inc.",10,3,3,"Latin America",1960-01-01,1987-03-31,
20050,"WA","06945","Worldwide Airlines Services","WA","06945","Worldwide Airlines Services",10,1,1,"System",1992-09-01,1993-12-31,
20050,"WA","06946","Worldwide Airlines Services","WA","06946","Worldwide Airlines Services",10,1,1,"Domestic",1992-09-01,1995-02-28,
20050,"WA","16946","Worldwide Airlines Services","WA","16946","Worldwide Airlines Services",10,1,1,"International",1992-09-01,1994-03-31,
20050,"WA","16947","Worldwide Airlines Services","WA","16947","Worldwide Airlines Services",10,1,1,"Latin America",1994-04-01,1995-02-28,
20051,"E8","06916","USAfrica Airways Inc.","E8","06916","USAfrica Airways Inc.",10,1,1,"Domestic",1994-06-01,1995-02-28,
20051,"E8","16916","USAfrica Airways Inc.","E8","16916","USAfrica Airways Inc.",10,1,1,"Atlantic",1994-06-01,1995-02-28,
20052,"SBQ","9409C","Skyjet S.A.","SBQ","9409C","Skyjet S.A.",409,0,0,"International",1994-06-01,2000-08-31,
20053,"8L","9148N","Servicio Aereo Leo Lopez","8L","9148N","Servicio Aereo Leo Lopez",148,0,0,"International",1994-06-01,,
20054,"GF","06560","Gulf Air Transport Inc.","GF (1)","06560","Gulf Air Transport Inc.",10,1,1,"System",1981-12-01,1985-12-31,
20054,"GF","06561","Gulf Air Transport Inc.","GF (1)","06561","Gulf Air Transport Inc.",10,1,1,"Domestic",1981-12-01,1990-03-31,
20054,"GF","16561","Gulf Air Transport Inc.","GF (1)","16561","Gulf Air Transport Inc.",10,1,1,"International",1981-12-01,1990-03-31,
20055,"GF","9605A","Gulf Air Company","GF","9605A","Gulf Air Company",605,0,0,"International",1994-07-01,1997-02-28,
20056,"PDQ","9206B","Antigua Paradise Airways","PDQ","9206B","Antigua Paradise Airways",206,0,0,"International",1994-07-01,1997-06-30,
20057,"EZ","06197","Evergreen International Inc.","EZ","06197","Evergreen International Inc.",10,2,2,"System",1979-01-01,1988-01-31,
20057,"EZ","06198","Evergreen International Inc.","EZ","06198","Evergreen International Inc.",10,2,2,"Domestic",1979-01-01,,
20057,"EZ","16201","Evergreen International Inc.","EZ","16201","Evergreen International Inc.",10,2,2,"International",1979-01-01,1994-06-30,
20057,"EZ","16208","Evergreen International Inc.","EZ","16208","Evergreen International Inc.",10,2,2,"Pacific",1994-07-01,,
20058,"FJ","90044","Air Pacific Ltd.","FJ (1)","90044","Air Pacific Ltd. (1)",821,0,0,"International",1981-07-01,1989-12-31,
20059,"FJ","9821A","Air Pacific Ltd.","FJ","9821A","Air Pacific Ltd.",821,0,0,"International",1994-07-01,,
20060,"WV","06032","Air South Inc.","WV (1)","06032","Air South Inc. (1)",10,1,1,"Domestic",1994-08-01,1997-08-31,
20061,"ASC","38213","Air South Inc.","ASC","38213","Air South Inc.",10,1,6,"Domestic",1991-12-01,1998-09-30,
20062,"ICH","38248","Island Air Charters","ICH","38248","Island Air Charters",10,1,6,"Domestic",1994-09-01,1994-12-31,
20063,"PFA","38250","Pacificair","PFA","38250","Pacificair",10,1,6,"Domestic",1994-09-01,2002-09-30,
20066,"AAQ","9900R","Advance Air Charters","AAQ","9900R","Advance Air Charters",900,0,0,"International",1994-12-01,1995-06-30,
20067,"MHO","38249","Mahalo Air","MHO","38249","Mahalo Air",10,1,6,"Domestic",1994-12-01,1998-12-31,
20068,"CPT","38251","Capitol Air","CPT","38251","Capitol Air",10,1,6,"Domestic",1994-12-01,2002-09-30,
20069,"DXA","38252","Dolphin Express","DXA","38252","Dolphin Express",10,1,6,"Domestic",1994-12-01,2002-09-30,
20070,"QD","06540","Grand Airways Inc.","QD","06540","Grand Airways Inc.",10,1,1,"Domestic",1995-01-01,1995-12-31,
20070,"NTX","38159","Grand Airways Inc.","QD","38159","Grand Airways Inc.",10,1,6,"Domestic",1989-09-01,1994-12-31,
20071,"8J","9900S","Jetall Airways","8J","9900S","Jetall Airways",900,0,0,"International",1995-01-01,1996-02-29,
20072,"SIQ","9484A","Scanair","SIQ (1)","9484A","Scanair",484,0,0,"International",1982-11-01,1994-12-31,
20073,"SIQ","9419D","Premiair","SIQ","9419D","Premiair",419,0,0,"International",1995-01-01,1999-12-31,
20074,"REQ","06771","Renown Aviation","REQ","06771","Renown Aviation",10,1,1,"System",1995-01-01,2000-06-30,
20074,"REQ","06772","Renown Aviation","REQ","06772","Renown Aviation",10,1,1,"Domestic",1995-01-01,2000-06-30,
20074,"REQ","16772","Renown Aviation","REQ","16772","Renown Aviation",10,1,1,"International",1995-01-01,2000-06-30,
20076,"TXY","38255","Texas Airways","TXY","38255","Texas Airways",10,1,6,"Domestic",1995-03-01,2002-09-30,
20077,"WD","9238E","Halisa Air","WD","9238E","Halisa Air",238,0,0,"International",1995-04-01,1997-03-31,
20078,"W7","06922","Western Pacific Airlines","W7","06922","Western Pacific Airlines",10,2,2,"Domestic",1995-04-01,1998-01-31,
20079,"BTQ","9316D","Brasair Transportes Aereos","BTQ","9316D","Brasair Transportes Aereos",316,0,0,"International",1995-04-01,1998-02-28,
20080,"HY","9788A","Uzbekistan Airways","HY","9788A","Uzbekistan Airways",788,0,0,"International",1995-04-01,,
21192,"GJ","71034","Eurofly S.p.A","GJ","71034","Eurofly S.p.A",450,0,0,"International",2006-01-01,2010-06-30,
20368,"GLQ","06035","Allegiant Air","G4","06035","Allegiant Air",10,1,1,"Domestic",1998-07-01,2000-03-31,
20368,"G4","06035","Allegiant Air","G4","06035","Allegiant Air",10,2,2,"Domestic",2006-01-01,,
20368,"G4","11024","Allegiant Air","G4","11024","Allegiant Air",10,2,2,"Latin America",2011-07-01,,
20368,"G4","06035","Allegiant Air","G4","06035","Allegiant Air",10,1,1,"Domestic",2004-01-01,2005-12-31,
20368,"G4","06035","Allegiant Air","G4","06035","Allegiant Air",10,1,4,"Domestic",2000-04-01,2003-12-31,
19650,"AAT","30005","Air Sunshine Inc.","AAT","30005","Air Sunshine Inc.",10,1,6,"Domestic",1983-06-01,2002-09-30,
19650,"AAT","30005","Air Sunshine Inc.","AAT","30005","Air Sunshine Inc.",10,1,6,"Domestic",2011-01-01,,
20166,"GFQ","06564","Gulf And Caribbean Cargo","GFQ","06564","Gulf And Caribbean Cargo",10,1,1,"System",2012-01-01,,
20166,"GFQ","06565","Gulf And Caribbean Cargo","GFQ","06565","Gulf And Caribbean Cargo",10,1,1,"Domestic",2012-01-01,,
20166,"GFQ","16565","Gulf And Caribbean Cargo","GFQ","16565","Gulf And Caribbean Cargo",10,1,1,"International",2012-01-01,,
20166,"GFQ","06564","Gulf And Caribbean Cargo","GFQ","06564","Gulf And Caribbean Cargo",10,1,4,"System",2010-01-01,2011-12-31,
20166,"GFQ","06565","Gulf And Caribbean Cargo","GFQ","06565","Gulf And Caribbean Cargo",10,1,4,"Domestic",2010-01-01,2011-12-31,
20166,"GFQ","16565","Gulf And Caribbean Cargo","GFQ","16565","Gulf And Caribbean Cargo",10,1,4,"International",2010-01-01,2011-12-31,
20166,"GFQ","06564","Gulf And Caribbean Cargo","GFQ","06564","Gulf And Caribbean Cargo",10,1,1,"System",2007-01-01,2009-12-31,
20166,"GFQ","06565","Gulf And Caribbean Cargo","GFQ","06565","Gulf And Caribbean Cargo",10,1,1,"Domestic",2007-01-01,2009-12-31,
20166,"GFQ","16565","Gulf And Caribbean Cargo","GFQ","16565","Gulf And Caribbean Cargo",10,1,1,"International",2007-01-01,2009-12-31,
20166,"GFQ","06564","Gulf And Caribbean Cargo","GFQ","06564","Gulf And Caribbean Cargo",10,1,4,"System",1998-12-01,2006-12-31,
20166,"GFQ","06565","Gulf And Caribbean Cargo","GFQ","06565","Gulf And Caribbean Cargo",10,1,4,"Domestic",1998-12-01,2006-12-31,
20166,"GFQ","16565","Gulf And Caribbean Cargo","GFQ","16565","Gulf And Caribbean Cargo",10,1,4,"International",1998-12-01,2006-12-31,
21167,"CP","11015","Compass Airlines","CP","11015","Compass Airlines",10,1,1,"Latin America",2009-10-01,2009-12-31,
21167,"CP","01131","Compass Airlines","CP","01131","Compass Airlines",10,1,1,"Domestic",2007-05-01,2009-12-31,
21167,"CP","11015","Compass Airlines","CP","11015","Compass Airlines",10,2,2,"Latin America",2010-01-01,,
21167,"CP","01131","Compass Airlines","CP","01131","Compass Airlines",10,2,2,"Domestic",2010-01-01,,
19561,"OA","9433A","Olympic Airways","OA","9433A","Olympic Airways",433,0,0,"International",1981-07-01,2009-12-31,
20201,"AMQ","06055","Ameristar Air Cargo","AMQ","06055","Ameristar Air Cargo",10,1,4,"Domestic",2000-09-01,,
20201,"AMQ","06815","Ameristar Air Cargo","AMQ","06815","Ameristar Air Cargo",10,1,4,"System",2000-09-01,,
20201,"AMQ","16057","Ameristar Air Cargo","AMQ","16057","Ameristar Air Cargo",10,1,4,"International",2000-09-01,,
21402,"PM","01154","Prescott Support Company, Inc.","PM","01154","Prescott Support Company, Inc.",10,1,4,"System",2009-04-01,,
21402,"PM","11017","Prescott Support Company, Inc.","PM","11017","Prescott Support Company, Inc.",10,1,4,"International",2009-04-01,,
21402,"PM","01155","Prescott Support Company, Inc.","PM","01155","Prescott Support Company, Inc.",10,1,4,"Domestic",2009-04-01,,
19998,"TSA","30845","Sierra Pacific Airlines","SI","30845","Sierra Pacific Airlines",10,1,6,"Domestic",1960-01-01,1992-06-30,
19998,"SI","06798","Sierra Pacific Airlines","SI","06798","Sierra Pacific Airlines",10,1,4,"Domestic",1992-07-01,,
20310,"K8","06076","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","06076","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10,1,4,"Domestic",2010-07-01,,
20310,"K8","06077","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","06077","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10,1,4,"System",2010-07-01,,
20310,"K8","16076","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","16076","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10,1,4,"International",2010-07-01,,
21094,"05Q","71010","Comlux Aviation, AG","05Q","71010","Comlux Aviation, AG",486,0,0,"International",2006-10-01,2012-02-29,
20081,"DFS","38253","Downeast Flying Service","DFS","38253","Downeast Flying Service",10,1,6,"Domestic",1995-06-01,2002-09-30,
20082,"PNS","38256","Pine State Airlines","PNS","38256","Pine State Airlines",10,1,6,"Domestic",1995-06-01,2002-09-30,
20083,"SUA","38254","Sunshine Airlines","SUA","38254","Sunshine Airlines",10,1,6,"Domestic",1995-06-01,2002-09-30,
20084,"APN","37991","Aspen Airways Inc.","APN","37991","Aspen Airways Inc.",10,1,6,"Domestic",1991-05-01,2002-09-30,
20084,"AP","06075","Aspen Airways Inc.","APN","06075","Aspen Airways Inc.",10,1,1,"Domestic",1960-01-01,1991-04-30,
20085,"QO","9148P","Aeromexpress","QO","9148P","Aeromexpress",148,0,0,"International",1995-06-01,,
20085,"AP","9148P","Aeromexpress","QO","9148P","Aeromexpress",148,0,0,"International",1994-06-01,1995-05-31,
20086,"T3","06898","Tristar Airlines Inc.","T3","06898","Tristar Airlines Inc.",10,1,1,"Domestic",1995-07-01,1997-01-31,
19817,"CCO","38133","Chester County Aviation","CCO","38133","Chester County Aviation",10,1,6,"Domestic",1987-10-01,2002-09-30,
19818,"ECR","38129","East Coast Airways","ECR","38129","East Coast Airways",10,1,6,"Domestic",1987-10-01,2002-09-30,
19819,"HEP","38132","Hub Express","HEP","38132","Hub Express",10,1,6,"Domestic",1987-10-01,2002-09-30,
19820,"THA","38130","Tropical Helicopter Airways","THA","38130","Tropical Helicopter Airways",10,1,6,"Domestic",1987-10-01,2002-09-30,
19821,"TK","9679A","Turk Hava Yollari A.O.","TK","9679A","Turk Hava Yollari A.O.",679,0,0,"International",1987-10-01,,
