"YEAR","MONTH","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","EMPFULL","EMPPART","EMPTOTAL","EMPFTE",
2008,12,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",3,3,4252,202,4454,4353,
2008,12,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,456,28,484,470,
2008,12,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.",3,3,3943,907,4850,4397,
2008,12,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express",1,4,59,2,61,60,
2008,12,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation",3,3,7153,672,7825,7489,
2008,12,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation",3,3,94955,49282,144237,119596,
2008,12,20368,"G4","Allegiant Air","G4","Allegiant Air",2,2,1135,425,1560,1348,
2008,12,20500,"G7","GoJet Airlines, LLC d/b/a United Express","G7","GoJet Airlines, LLC d/b/a United Express",2,2,445,0,445,445,
2008,12,20166,"GFQ","Gulf And Caribbean Cargo","GFQ","Gulf And Caribbean Cargo",1,1,60,3,63,62,
2008,12,20402,"GL","Miami Air International","GL","Miami Air International",2,2,409,9,418,414,
2008,12,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2817,890,3707,3262,
2008,12,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",2,2,514,0,514,514,
2008,12,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC",2,2,941,21,962,952,
2008,12,20372,"KLQ","Kalitta Charters II","KLQ","Kalitta Charters II",1,4,48,1,49,49,
2008,12,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines",1,1,157,3,160,159,
2008,12,21217,"L3","Lynx Aviation d/b/a Frontier Airlines","L4","Lynx Aviation d/b/a Frontier Airlines",1,1,343,32,375,359,
2008,12,20151,"M6","Amerijet International","M6","Amerijet International",2,2,542,17,559,551,
2008,12,20398,"MQ","American Eagle Airlines Inc.","MQ","American Eagle Airlines Inc.",3,3,8464,1512,9976,9220,
2008,12,20415,"NA","North American Airlines","NA","North American Airlines",2,2,773,67,840,807,
2008,12,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,222,13,235,229,
2008,12,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",2,2,2116,294,2410,2263,
2008,12,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,26788,2349,29137,27963,
2008,12,20417,"OH","Comair Inc.","OH","Comair Inc.",3,3,5346,374,5720,5533,
2008,12,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.",3,3,8083,1806,9889,8986,
2008,12,20414,"OW","Executive Airlines","OW","Executive Airlines",2,2,1396,495,1891,1644,
2008,12,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines",1,1,427,55,482,455,
2008,12,20177,"PFQ","Asia Pacific","PFQ","Asia Pacific",1,4,39,5,44,42,
2008,12,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways",2,2,364,2,366,365,
2008,12,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",2,2,60,1,61,61,
2008,12,20400,"PT","Capital Cargo International","PT","Capital Cargo International",1,1,212,5,217,215,
2008,12,19687,"QX","Horizon Air","QX","Horizon Air",2,2,3143,608,3751,3447,
2008,12,20344,"RD","Ryan International Airlines","RD","Ryan International Airlines",1,1,571,5,576,574,
2008,12,20452,"YX","Republic Airlines","RW","Republic Airlines",1,1,1403,29,1432,1418,
2008,12,20448,"S5","Shuttle America Corp.","S5","Shuttle America Corp.",1,1,1208,47,1255,1232,
2008,12,20421,"SLQ","Sky King Inc.","SLQ","Sky King Inc.",1,1,130,0,130,130,
2008,12,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SY","Sun Country Airlines d/b/a Mn Airlines",2,2,545,221,766,656,
2008,12,20423,"U5","USA 3000 Airlines","U5","USA 3000 Airlines",2,2,473,83,556,515,
2008,12,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.",2,2,187,4,191,189,
2008,12,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,43010,5561,48571,45791,
2008,12,20355,"US","US Airways Inc.","US","US Airways Inc.",3,3,28965,4844,33809,31387,
2008,12,20382,"VCQ","Victory Air Transport Inc.","VCQ","Victory Air Transport Inc.",1,4,0,0,0,0,
2008,12,21171,"VX","Virgin America","VX","Virgin America",1,1,1213,92,1305,1259,
2008,12,20308,"WE","Centurion Cargo Inc.","WE","Challenge Air Cargo Inc.",1,1,625,0,625,625,
2008,12,20195,"WI","Tradewinds Airlines","WI","Tradewinds Airlines",1,1,69,0,69,69,
2008,12,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,35146,706,35852,35499,
2008,12,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,1437,57,1494,1466,
2008,12,20377,"X9","Omni Air Express","X9","Omni Air Express",2,2,1069,5,1074,1072,
2008,12,20374,"XE","ExpressJet Airlines Inc.","XE","ExpressJet Airlines Inc.",3,3,5131,272,5403,5267,
2008,12,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines",2,2,3152,1222,4374,3763,
2008,12,20207,"XP","Casino Express","XP","Casino Express",1,1,101,22,123,112,
2008,12,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.",3,3,2884,56,2940,2912,
2008,12,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Airline, Inc.",2,2,925,258,1183,1054,
2008,12,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,2389,541,2930,2660,
2009,1,21161,"09Q","Swift Air, LLC","09Q","Swift Air, LLC",1,4,113,1,114,114,
2009,1,20397,"16","PSA Airlines Inc.","16","PSA Airlines Inc.",2,2,959,5,964,962,
2009,1,20408,"3Z","Tatonduk Flying Service","3Z","Tatonduk Flying Service",1,1,257,44,301,279,
2009,1,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,5977,131,6108,6043,
2009,1,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",3,3,1174,27,1201,1188,
2009,1,19874,"8C","Air Transport International","8C","Air Transport International",2,2,394,19,413,404,
2009,1,20363,"9E","Pinnacle Airlines Inc.","9E","Pinnacle Airlines Inc.",2,2,3040,1164,4204,3622,
2009,1,20254,"9L","Colgan Air","9L","Colgan Air",1,1,1224,100,1324,1274,
2009,1,20190,"9S","Southern Air Inc.","9S","Southern Air Inc.",2,2,541,0,541,541,
2009,1,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,64987,9917,74904,69946,
2009,1,20453,"ABX","ABX Air, Inc.","ABX","ABX Air, Inc.",3,3,2511,1071,3582,3047,
2009,1,20354,"AJQ","Aerodynamics Inc.","AJQ","Aerodynamics Inc.",1,1,213,30,243,228,
2009,1,20201,"AMQ","Ameristar Air Cargo","AMQ","Ameristar Air Cargo",1,4,31,2,33,32,
2009,1,19678,"KH","Aloha Air Cargo","AQ","Aloha Air Cargo",1,1,285,107,392,339,
2009,1,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,8892,1220,10112,9502,
2009,1,20409,"B6","JetBlue Airways","B6","JetBlue Airways",3,3,9019,2995,12014,10517,
2009,1,20406,"BNQ","NetJets Large Aircraft Company L.L.C.","BNQ","NetJets Large Aircraft Company L.L.C.",1,4,5,0,5,5,
2009,1,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,31557,6392,37949,34753,
2009,1,21167,"CP","Compass Airlines","CP","Compass Airlines",1,1,805,0,805,805,
2009,1,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,871,371,1242,1057,
2009,1,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,42159,5650,47809,44984,
2009,1,20357,"ER","Astar USA, LLC","ER","Astar Air Cargo Inc.",2,2,894,0,894,894,
2009,1,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",3,3,4223,187,4410,4317,
2009,1,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,434,30,464,449,
2009,1,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.",3,3,3915,998,4913,4414,
2009,1,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express",1,4,59,2,61,60,
2009,1,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation",3,3,7306,650,7956,7631,
2009,1,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation",3,3,94678,48860,143538,119108,
2009,1,20368,"G4","Allegiant Air","G4","Allegiant Air",2,2,1138,429,1567,1353,
2009,1,20500,"G7","GoJet Airlines, LLC d/b/a United Express","G7","GoJet Airlines, LLC d/b/a United Express",2,2,450,0,450,450,
2009,1,20166,"GFQ","Gulf And Caribbean Cargo","GFQ","Gulf And Caribbean Cargo",1,1,64,1,65,65,
2009,1,20402,"GL","Miami Air International","GL","Miami Air International",2,2,417,9,426,422,
2009,1,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",3,3,2821,883,3704,3263,
2009,1,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",2,2,521,0,521,521,
2009,1,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC",2,2,712,23,735,724,
2009,1,20372,"KLQ","Kalitta Charters II","KLQ","Kalitta Charters II",1,4,48,0,48,48,
2009,1,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines",1,1,158,3,161,160,
2009,1,21217,"L3","Lynx Aviation d/b/a Frontier Airlines","L4","Lynx Aviation d/b/a Frontier Airlines",1,1,337,34,371,354,
2009,1,20151,"M6","Amerijet International","M6","Amerijet International",2,2,530,14,544,537,
2009,1,20398,"MQ","American Eagle Airlines Inc.","MQ","American Eagle Airlines Inc.",3,3,8478,1514,9992,9235,
2009,1,20405,"MRQ","National Air Cargo Group, Inc.d/b/a Murray Air","MRQ","National Air Cargo Group, Inc.d/b/a Murray Air",1,4,88,10,98,93,
2009,1,20415,"NA","North American Airlines","NA","North American Airlines",2,2,762,64,826,794,
2009,1,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,209,6,215,212,
2009,1,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",2,2,1817,290,2107,1962,
2009,1,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,26459,2625,29084,27772,
2009,1,20417,"OH","Comair Inc.","OH","Comair Inc.",3,3,4637,1030,5667,5152,
2009,1,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.",3,3,8104,1818,9922,9013,
2009,1,20414,"OW","Executive Airlines","OW","Executive Airlines",2,2,1416,490,1906,1661,
2009,1,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines",1,1,374,56,430,402,
2009,1,20177,"PFQ","Asia Pacific","PFQ","Asia Pacific",1,4,38,5,43,41,
2009,1,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways",2,2,364,3,367,366,
2009,1,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",2,2,55,0,55,55,
2009,1,20400,"PT","Capital Cargo International","PT","Capital Cargo International",1,1,217,5,222,220,
2009,1,19687,"QX","Horizon Air","QX","Horizon Air",2,2,3097,601,3698,3398,
2009,1,20344,"RD","Ryan International Airlines","RD","Ryan International Airlines",1,1,568,5,573,571,
2009,1,20452,"YX","Republic Airlines","RW","Republic Airlines",2,2,1403,29,1432,1418,
2009,1,20448,"S5","Shuttle America Corp.","S5","Shuttle America Corp.",2,2,1208,47,1255,1232,
2009,1,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,14,12,26,20,
2009,1,20421,"SLQ","Sky King Inc.","SLQ","Sky King Inc.",1,4,125,0,125,125,
2009,1,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SY","Sun Country Airlines d/b/a Mn Airlines",2,2,544,223,767,656,
2009,1,20423,"U5","USA 3000 Airlines","U5","USA 3000 Airlines",2,2,461,82,543,502,
2009,1,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.",2,2,187,4,191,189,
2009,1,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,43009,5491,48500,45755,
2009,1,20355,"US","US Airways Inc.","US","US Airways Inc.",3,3,28827,4814,33641,31234,
2009,1,20382,"VCQ","Victory Air Transport Inc.","VCQ","Victory Air Transport Inc.",1,4,0,0,0,0,
2009,1,21171,"VX","Virgin America","VX","Virgin America",2,2,1255,90,1345,1300,
2009,1,20308,"WE","Centurion Cargo Inc.","WE","Centurion Cargo Inc.",2,2,619,0,619,619,
2009,1,20195,"WI","Tradewinds Airlines","WI","Tradewinds Airlines",1,1,69,0,69,69,
2009,1,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,35167,712,35879,35523,
2009,1,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,1451,55,1506,1479,
2009,1,20377,"X9","Omni Air Express","X9","Omni Air Express",2,2,1051,4,1055,1053,
2009,1,20374,"XE","ExpressJet Airlines Inc.","XE","ExpressJet Airlines Inc.",3,3,5143,266,5409,5276,
2009,1,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines",2,2,3158,1296,4454,3806,
2009,1,20207,"XP","Casino Express","XP","Casino Express",1,1,80,22,102,91,
2009,1,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.",3,3,2849,57,2906,2878,
2009,1,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Airline, Inc.",2,2,892,257,1149,1021,
2009,1,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,2327,518,2845,2586,
2009,2,21161,"09Q","Swift Air, LLC","09Q","Swift Air, LLC",1,4,116,0,116,116,
2009,2,20397,"16","PSA Airlines Inc.","16","PSA Airlines Inc.",2,2,977,5,982,980,
2009,2,20408,"3Z","Tatonduk Flying Service","3Z","Tatonduk Flying Service",1,1,256,45,301,279,
2009,2,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,5963,128,6091,6027,
2009,2,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",3,3,1134,27,1161,1148,
2009,2,19874,"8C","Air Transport International","8C","Air Transport International",2,2,389,21,410,400,
2009,2,20363,"9E","Pinnacle Airlines Inc.","9E","Pinnacle Airlines Inc.",2,2,3031,1158,4189,3610,
2009,2,20254,"9L","Colgan Air","9L","Colgan Air",1,1,1220,105,1325,1273,
2009,2,20190,"9S","Southern Air Inc.","9S","Southern Air Inc.",2,2,540,0,540,540,
2009,2,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,64979,9912,74891,69935,
2009,2,20453,"ABX","ABX Air, Inc.","ABX","ABX Air, Inc.",3,3,2199,896,3095,2647,
2009,2,20354,"AJQ","Aerodynamics Inc.","AJQ","Aerodynamics Inc.",1,1,207,31,238,223,
2009,2,20201,"AMQ","Ameristar Air Cargo","AMQ","Ameristar Air Cargo",1,4,31,3,34,33,
2009,2,19678,"KH","Aloha Air Cargo","AQ","Aloha Air Cargo",1,1,285,106,391,338,
2009,2,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,8893,1197,10090,9492,
2009,2,20409,"B6","JetBlue Airways","B6","JetBlue Airways",3,3,9047,2983,12030,10539,
2009,2,20406,"BNQ","NetJets Large Aircraft Company L.L.C.","BNQ","NetJets Large Aircraft Company L.L.C.",1,4,5,0,5,5,
2009,2,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,31805,6435,38240,35023,
2009,2,21167,"CP","Compass Airlines","CP","Compass Airlines",1,1,804,0,804,804,
2009,2,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,871,372,1243,1057,
2009,2,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,42449,5750,48199,45324,
2009,2,20357,"ER","Astar USA, LLC","ER","Astar Air Cargo Inc.",2,2,894,0,894,894,
2009,2,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",3,3,4118,182,4300,4209,
2009,2,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,425,26,451,438,
2009,2,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.",3,3,3913,984,4897,4405,
2009,2,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express",1,4,59,2,61,60,
2009,2,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation",3,3,7501,681,8182,7842,
2009,2,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation",3,3,94387,48501,142888,118638,
2009,2,20368,"G4","Allegiant Air","G4","Allegiant Air",2,2,1177,442,1619,1398,
2009,2,20500,"G7","GoJet Airlines, LLC d/b/a United Express","G7","GoJet Airlines, LLC d/b/a United Express",2,2,480,0,480,480,
2009,2,20166,"GFQ","Gulf And Caribbean Cargo","GFQ","Gulf And Caribbean Cargo",1,1,64,1,65,65,
2009,2,20402,"GL","Miami Air International","GL","Miami Air International",2,2,421,9,430,426,
2009,2,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",3,3,2828,875,3703,3266,
2009,2,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",2,2,545,0,545,545,
2009,2,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC",2,2,719,24,743,731,
2009,2,20372,"KLQ","Kalitta Charters II","KLQ","Kalitta Charters II",1,4,48,0,48,48,
2009,2,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines",1,1,164,3,167,166,
2009,2,21217,"L3","Lynx Aviation d/b/a Frontier Airlines","L4","Lynx Aviation d/b/a Frontier Airlines",1,1,358,32,390,374,
2009,2,20151,"M6","Amerijet International","M6","Amerijet International",2,2,533,12,545,539,
2009,2,20398,"MQ","American Eagle Airlines Inc.","MQ","American Eagle Airlines Inc.",3,3,8443,1541,9984,9214,
2009,2,20405,"MRQ","National Air Cargo Group, Inc.d/b/a Murray Air","MRQ","National Air Cargo Group, Inc.d/b/a Murray Air",1,4,89,10,99,94,
2009,2,20415,"NA","North American Airlines","NA","North American Airlines",2,2,754,63,817,786,
2009,2,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,210,5,215,213,
2009,2,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",2,2,1754,270,2024,1889,
2009,2,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,26518,2620,29138,27828,
2009,2,20417,"OH","Comair Inc.","OH","Comair Inc.",3,3,4689,1048,5737,5213,
2009,2,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.",3,3,8082,1872,9954,9018,
2009,2,20414,"OW","Executive Airlines","OW","Executive Airlines",2,2,1434,486,1920,1677,
2009,2,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines",1,1,374,56,430,402,
2009,2,20177,"PFQ","Asia Pacific","PFQ","Asia Pacific",1,4,38,5,43,41,
2009,2,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways",2,2,342,3,345,344,
2009,2,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",2,2,55,0,55,55,
2009,2,20400,"PT","Capital Cargo International","PT","Capital Cargo International",1,1,212,4,216,214,
2009,2,19687,"QX","Horizon Air","QX","Horizon Air",2,2,3083,624,3707,3395,
2009,2,20344,"RD","Ryan International Airlines","RD","Ryan International Airlines",1,1,548,5,553,551,
2009,2,20452,"YX","Republic Airlines","RW","Republic Airlines",2,2,1458,38,1496,1477,
2009,2,20448,"S5","Shuttle America Corp.","S5","Shuttle America Corp.",2,2,1284,57,1341,1313,
2009,2,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,14,15,29,22,
2009,2,20421,"SLQ","Sky King Inc.","SLQ","Sky King Inc.",1,4,118,0,118,118,
2009,2,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SY","Sun Country Airlines d/b/a Mn Airlines",2,2,551,217,768,660,
2009,2,20423,"U5","USA 3000 Airlines","U5","USA 3000 Airlines",2,2,505,82,587,546,
2009,2,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.",2,2,187,4,191,189,
2009,2,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,43024,5473,48497,45761,
2009,2,20355,"US","US Airways Inc.","US","US Airways Inc.",3,3,28805,4792,33597,31201,
2009,2,20382,"VCQ","Victory Air Transport Inc.","VCQ","Victory Air Transport Inc.",1,4,0,0,0,0,
2009,2,21171,"VX","Virgin America","VX","Virgin America",2,2,1294,99,1393,1344,
2009,2,20308,"WE","Centurion Cargo Inc.","WE","Centurion Cargo Inc.",2,2,629,0,629,629,
2009,2,20195,"WI","Tradewinds Airlines","WI","Tradewinds Airlines",1,1,68,0,68,68,
2009,2,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,35187,711,35898,35543,
2009,2,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,1447,53,1500,1474,
2009,2,20377,"X9","Omni Air Express","X9","Omni Air Express",2,2,1041,4,1045,1043,
2009,2,20374,"XE","ExpressJet Airlines Inc.","XE","ExpressJet Airlines Inc.",3,3,5119,289,5408,5264,
2009,2,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines",2,2,3181,1334,4515,3848,
2009,2,20207,"XP","Casino Express","XP","Casino Express",1,1,76,21,97,87,
2009,2,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.",3,3,2824,53,2877,2851,
2009,2,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Airline, Inc.",2,2,846,244,1090,968,
2009,2,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,2320,527,2847,2584,
2009,3,21161,"09Q","Swift Air, LLC","09Q","Swift Air, LLC",1,4,110,0,110,110,
2009,3,20397,"16","PSA Airlines Inc.","16","PSA Airlines Inc.",2,2,975,5,980,978,
2009,3,20408,"3Z","Tatonduk Flying Service","3Z","Tatonduk Flying Service",1,1,262,45,307,285,
2009,3,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,5927,124,6051,5989,
2009,3,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",3,3,1066,27,1093,1080,
2009,3,19874,"8C","Air Transport International","8C","Air Transport International",2,2,383,23,406,395,
2009,3,20363,"9E","Pinnacle Airlines Inc.","9E","Pinnacle Airlines Inc.",2,2,2874,1171,4045,3460,
2009,3,20254,"9L","Colgan Air","9L","Colgan Air",1,1,1220,101,1321,1271,
2009,3,20190,"9S","Southern Air Inc.","9S","Southern Air Inc.",2,2,540,0,540,540,
2009,3,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,64977,9913,74890,69934,
2009,3,20453,"ABX","ABX Air, Inc.","ABX","ABX Air, Inc.",3,3,2097,815,2912,2505,
2009,3,20354,"AJQ","Aerodynamics Inc.","AJQ","Aerodynamics Inc.",1,1,201,32,233,217,
2009,3,20201,"AMQ","Ameristar Air Cargo","AMQ","Ameristar Air Cargo",1,4,29,4,33,31,
2009,3,19678,"KH","Aloha Air Cargo","AQ","Aloha Air Cargo",1,1,284,105,389,337,
2009,3,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,8843,1202,10045,9444,
2009,3,20409,"B6","JetBlue Airways","B6","JetBlue Airways",3,3,9027,2995,12022,10525,
2009,3,20406,"BNQ","NetJets Large Aircraft Company L.L.C.","BNQ","NetJets Large Aircraft Company L.L.C.",1,4,5,0,5,5,
2009,3,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,32054,6438,38492,35273,
